system,dataset,repeat,MAPE,MAE,RMSE
jump3r,single-channel.wav.csv,4,0.2837420979728689,0.5328457902113113,0.76106209557739
jump3r,speech.wav.csv,0,0.2765835716841316,1.2592100205331747,1.7755401635988748
jump3r,speech.wav.csv,1,0.27292788554728703,1.2062894307208871,1.7120966876969868
jump3r,speech.wav.csv,2,0.27195593950639096,1.2547355020722653,1.7607250525767
jump3r,speech.wav.csv,3,0.271899764273191,1.2416854533909552,1.7863936980596644
jump3r,speech.wav.csv,4,0.27184595004874784,1.27892441158653,1.8133707370935201
jump3r,sweep.wav.csv,0,0.1788173563677459,0.10911338366320063,0.15423696550437194
jump3r,sweep.wav.csv,1,0.17773206308827877,0.10827131519492067,0.1550866273741752
jump3r,sweep.wav.csv,2,0.18027711874973099,0.11041141672909385,0.15602912219718612
jump3r,sweep.wav.csv,3,0.186753816907211,0.11327368983694446,0.16109647636139035
jump3r,sweep.wav.csv,4,0.18180298566571307,0.11222829661587533,0.15885816277696044
kanzi,ambivert.csv,0,0.11807514723577911,1.76752042139384,3.307426987772962
kanzi,ambivert.csv,1,0.12549052801488536,1.9435646677471603,3.975048753439431
kanzi,ambivert.csv,2,0.12626079497956075,2.1935267423014593,4.7805985381622875
kanzi,ambivert.csv,3,0.12849858676355938,2.030349918962722,4.438284081026107
kanzi,ambivert.csv,4,0.11503321226288077,2.0153000000000034,5.249190203777104
kanzi,artificl.csv,0,0.0836615659133472,0.04373257698541325,0.0996095095471332
kanzi,artificl.csv,1,0.0847488817701666,0.04163403565640191,0.08866833398788995
kanzi,artificl.csv,2,0.07968646656952298,0.04043533225283631,0.08151667815150324
kanzi,artificl.csv,3,0.0843405810590855,0.04190615883306321,0.08846866965505272
kanzi,artificl.csv,4,0.07982699793624594,0.038207779578606126,0.08076964503547857
kanzi,deepfield.csv,0,0.09828819285664775,1.4342698541329026,3.5346608073176866
kanzi,deepfield.csv,1,0.10353853857546991,1.3786497568881708,3.6498551619716637
kanzi,deepfield.csv,2,0.1013536845983881,1.7000617504051891,4.66539537444607
kanzi,deepfield.csv,3,0.09673920298599802,1.4831714748784413,4.187334992078294
kanzi,deepfield.csv,4,0.0971234780261355,1.6635886547811984,5.181198766697955
kanzi,enwik8.csv,0,0.11859740351493858,2.9760053484602906,6.594880272567325
kanzi,enwik8.csv,1,0.1298188427368133,2.869802431118315,6.5297633069430745
kanzi,enwik8.csv,2,0.12570856182916235,3.2022967585089113,8.649685323473076
kanzi,enwik8.csv,3,0.13005345620175623,3.1119442463533247,7.833245907079521
kanzi,enwik8.csv,4,0.11637261453991131,3.2561517017828217,9.8778431302914
kanzi,fannie_mae_500k.csv,0,0.13095179760445969,2.0221619124797416,5.757539566904721
kanzi,fannie_mae_500k.csv,1,0.12914405018000288,1.8529090761750415,5.247001364555139
kanzi,fannie_mae_500k.csv,2,0.126939229474381,2.167597082658017,6.424615796273286
kanzi,fannie_mae_500k.csv,3,0.15001193251176392,2.2600233387358144,6.422524514073375
kanzi,fannie_mae_500k.csv,4,0.13109714682081725,2.2540113452188044,7.750187612255219
kanzi,large.csv,0,0.10071828732546215,0.3561103727714748,0.7556873950648949
kanzi,large.csv,1,0.10770427329348548,0.3438072933549438,0.6814059448087807
kanzi,large.csv,2,0.10231980447485307,0.3767432739059963,0.9064827191924213
kanzi,large.csv,3,0.10152724170214793,0.36171118314424805,0.8284088559849152
kanzi,large.csv,4,0.10167076708218997,0.3787006482982179,1.0102751696822503
kanzi,misc.csv,0,0.09302808676521956,0.07230648298217175,0.1258086706898436
kanzi,misc.csv,1,0.09162667253047108,0.07205753646677471,0.1277588643617913
kanzi,misc.csv,2,0.09089832914647757,0.07348314424635334,0.1269374780698585
kanzi,misc.csv,3,0.08862325176961025,0.07293435980551051,0.12366838218407286
kanzi,misc.csv,4,0.09293444806216643,0.07565931928687199,0.13098576239949764
kanzi,silesia.csv,0,0.11355540467080708,5.589526904376006,13.19630040697582
kanzi,silesia.csv,1,0.12910618448170286,5.712209238249608,12.947354036527958
kanzi,silesia.csv,2,0.11919892810770472,6.582023824959483,16.73972852161801
kanzi,silesia.csv,3,0.12548306003253762,6.1099270664505685,15.215185975318658
kanzi,silesia.csv,4,0.11033993243035502,6.192837763371155,18.38534239892575
kanzi,vmlinux.csv,0,0.12590055356891747,11.392226256077796,39.44037575034943
kanzi,vmlinux.csv,1,0.12776451839026914,10.823105024311182,40.40163772235671
kanzi,vmlinux.csv,2,0.125363858472429,13.83800777957859,45.92207044034247
kanzi,vmlinux.csv,3,0.12268199466667164,12.945187844408416,43.71494782132498
kanzi,vmlinux.csv,4,0.12597008933171128,12.934519124797422,44.30214686461711
lrzip,ambivert.wav.tar.csv,0,2.7431934405627905,32.305407017543864,54.31232446478812
lrzip,ambivert.wav.tar.csv,1,4.400909793365592,35.79661754385965,56.18107358362888
lrzip,ambivert.wav.tar.csv,2,4.579921835100687,37.26146315789474,55.56499056364128
lrzip,ambivert.wav.tar.csv,3,5.26559754522686,37.36671578947368,51.66369322239987
