system,dataset,repeat,MAPE,MAE,RMSE
dconvert,jpeg-medium.csv,3,0.023913941927942196,0.04173840694757511,0.055910262012930256
dconvert,jpeg-medium.csv,4,0.025785007726028302,0.044435147543131194,0.060081315373414074
dconvert,jpeg-small.csv,0,0.03932603643881262,0.016666498930981016,0.02071586579512559
dconvert,jpeg-small.csv,1,0.04087679905293435,0.01746466454406068,0.022061214479265793
dconvert,jpeg-small.csv,2,0.041634780454479596,0.01772793750638124,0.022264068818674848
dconvert,jpeg-small.csv,3,0.03651471389384809,0.015738854748333253,0.020252920457814683
dconvert,jpeg-small.csv,4,0.04152223358335406,0.017495455116218663,0.02173008134899216
dconvert,png-large.csv,0,0.025781763799141717,0.062099666857782884,0.08018095850292584
dconvert,png-large.csv,1,0.025615841675613617,0.06095656501368918,0.07899767249312332
dconvert,png-large.csv,2,0.027308825022886344,0.06698635487611461,0.09104800533866249
dconvert,png-large.csv,3,0.025056713388234862,0.06237174138202007,0.08371968635457709
dconvert,png-large.csv,4,0.025736579071009145,0.06332384958241825,0.0870824600999011
dconvert,png-medium.csv,0,0.04211133997596503,0.026905661586014276,0.03266137519765804
dconvert,png-medium.csv,1,0.03565024845098691,0.023128255553867504,0.029080716757974474
dconvert,png-medium.csv,2,0.041731401857948804,0.02755151039853811,0.035626079520398174
dconvert,png-medium.csv,3,0.0361913833822199,0.023645083356347883,0.030692404207253887
dconvert,png-medium.csv,4,0.03699941809965663,0.023864490341167062,0.029397733635449123
dconvert,png-small.csv,0,0.036679566595940634,0.016304945988050053,0.020929581350329178
dconvert,png-small.csv,1,0.03571569852533927,0.01601760250705475,0.020997433656402817
dconvert,png-small.csv,2,0.03852543512213925,0.01749769699393698,0.023184230004949097
dconvert,png-small.csv,3,0.04090277386166244,0.018113302253682528,0.02300189240554511
dconvert,png-small.csv,4,0.037406212961721134,0.016538268356801347,0.021204040218199306
dconvert,psd-large.csv,0,0.015903474300543122,0.5820798112315844,0.8613775300874486
dconvert,psd-large.csv,1,0.012940086327504208,0.48593866031785504,0.8505847177622804
dconvert,psd-large.csv,2,0.018567135107448514,0.691343108636675,0.925927809016289
dconvert,psd-large.csv,3,0.01594854514448619,0.5915008200515978,0.8878224232420546
dconvert,psd-large.csv,4,0.01765088395593861,0.6361032738131343,0.9057798140736297
dconvert,psd-medium.csv,0,0.028466201537218055,0.037201392565983635,0.04863166281090627
dconvert,psd-medium.csv,1,0.02801381633809995,0.03601099932838988,0.04617833109552146
dconvert,psd-medium.csv,2,0.025594724830685422,0.03340935791712899,0.043923134414901255
dconvert,psd-medium.csv,3,0.024504492466895542,0.031987408356213845,0.04119199253823001
dconvert,psd-medium.csv,4,0.027277441208117505,0.03551956950401773,0.04630686931326117
dconvert,psd-small.csv,0,0.03796093324653873,0.02163381060087903,0.027521480825801147
dconvert,psd-small.csv,1,0.04692522431629274,0.0257145011832255,0.03129641021778578
dconvert,psd-small.csv,2,0.03683753196663367,0.020766220557129057,0.02611382498868123
dconvert,psd-small.csv,3,0.03839028625872597,0.021801060520132347,0.027367099341337103
dconvert,psd-small.csv,4,0.03832361432497455,0.02187378110881389,0.02790761062375779
dconvert,svg-large.csv,0,0.020531374423959744,0.030888837739864915,0.039008813565678625
dconvert,svg-large.csv,1,0.020897548548996076,0.03148143796023798,0.04024876604333978
dconvert,svg-large.csv,2,0.02046455216879826,0.030946306031471665,0.04052115810907699
dconvert,svg-large.csv,3,0.02000486916871078,0.030321477045500925,0.040264527198027145
dconvert,svg-large.csv,4,0.02042129271281246,0.03072864547067759,0.03881927783072597
dconvert,svg-medium.csv,0,0.018337015779664928,0.02813109202837669,0.03490932824332819
dconvert,svg-medium.csv,1,0.018213414250785365,0.027920119457786444,0.03466275837565537
dconvert,svg-medium.csv,2,0.01887156987426235,0.028906954900289702,0.03608068096345657
dconvert,svg-medium.csv,3,0.017666423840757124,0.027373241764735413,0.03544880982160285
dconvert,svg-medium.csv,4,0.018132880271510315,0.027829618557639744,0.03471877195043728
dconvert,svg-small.csv,0,0.034385522325238886,0.01889978737934776,0.026223584102095576
dconvert,svg-small.csv,1,0.027945638724885855,0.015667121126890816,0.020473512200437628
dconvert,svg-small.csv,2,0.029139913718834152,0.016145414619077703,0.020613865514693488
dconvert,svg-small.csv,3,0.028571768668464236,0.016084567717249244,0.02020724003393615
dconvert,svg-small.csv,4,0.03302366041944272,0.019138680243767144,0.02711347781221241
h2,smallbank-1.csv,0,0.041705794737064546,791.7017959149385,992.9984772242822
h2,smallbank-1.csv,1,0.03946981665589893,752.5157720094086,956.8107751337259
h2,smallbank-1.csv,2,0.05595747985221021,1104.0043457781298,1339.818403695927
h2,smallbank-1.csv,3,0.03726222244116017,707.9505928379416,913.677855246989
h2,smallbank-1.csv,4,0.0566045494184786,1098.4765234975039,1328.8292412169487
h2,smallbank-10.csv,0,0.022590134637504644,302.2283416138633,414.82580230688734
h2,smallbank-10.csv,1,0.04588542043207213,623.5312049971199,743.2219876402086
h2,smallbank-10.csv,2,0.04697288130109011,636.5166240639401,771.9599011297728
h2,smallbank-10.csv,3,0.023146617247435844,314.1504161266321,421.80108872930435
h2,smallbank-10.csv,4,0.04531770566101509,610.2661605342741,727.610193602659
h2,tpcc-2.csv,0,0.02622870755193345,19.285472770257297,24.97468108604927
h2,tpcc-2.csv,1,0.030555702813643285,22.037481773833527,26.708862394605614
h2,tpcc-2.csv,2,0.026381486086586733,19.39795137513801,24.539190191300058
h2,tpcc-2.csv,3,0.02666054602785511,19.622699509018577,25.398759749658744
h2,tpcc-2.csv,4,0.028925581373483052,20.915538875738047,25.78388288418373
h2,tpcc-8.csv,0,0.2042823107617362,109.85268211071758,165.98318722876337
h2,tpcc-8.csv,1,0.20888500659405992,107.36873733356435,163.8317810663678
h2,tpcc-8.csv,2,0.19945584318974963,107.89325649654077,163.05779825879924
h2,tpcc-8.csv,3,0.20109624776820909,106.5415524484192,162.43777027994392
h2,tpcc-8.csv,4,0.1919492010928187,104.48786159814227,156.9253659084553
h2,voter-16.csv,0,0.07626272603498582,2436.7516531057986,2733.442712484181
h2,voter-16.csv,1,0.01737613403064009,555.5831713229646,737.756960214425
h2,voter-16.csv,2,0.07668432153574296,2426.0558485743086,2665.742657293515
h2,voter-16.csv,3,0.07727094727153375,2428.758310531874,2682.4125435356978
h2,voter-16.csv,4,0.07409286452064108,2323.8848376296082,2611.5711303036483
h2,voter-2.csv,0,0.016807149669693478,538.6653885848694,786.7846260985754
h2,voter-2.csv,1,0.016964909530199624,534.1765612999232,770.1430904787167
h2,voter-2.csv,2,0.07993688626217493,2518.754347278226,2746.312653366419
h2,voter-2.csv,3,0.01644324885361829,516.5907438076036,751.1019673432877
h2,voter-2.csv,4,0.01827784294989007,571.4102432555684,808.7385296362356
h2,ycsb-2400.csv,0,0.039681533659181915,555.4015111967166,723.5647893053523
h2,ycsb-2400.csv,1,0.04036969099789551,566.7489364319316,724.9553422635281
h2,ycsb-2400.csv,2,0.08925219635461458,1270.4552791378649,1571.4546042179509
h2,ycsb-2400.csv,3,0.040333754187078234,564.841301843318,721.9345495478791
h2,ycsb-2400.csv,4,0.09397257455972542,1287.9977123535907,1560.9867873870426
h2,ycsb-600.csv,0,0.03497873458440802,713.5784850230415,919.3864069977399
h2,ycsb-600.csv,1,0.03636940067977647,741.5832823300691,965.2914399627999
h2,ycsb-600.csv,2,0.08281658119159833,1698.7091613863288,2120.057950586295
h2,ycsb-600.csv,3,0.03437065791460177,703.5414656538019,935.4861224199956
h2,ycsb-600.csv,4,0.08724175625644753,1720.2155247935868,2084.1628530194207
jump3r,beethoven.wav.csv,0,0.16292150419233198,1.6527666350632095,2.309994276944694
jump3r,beethoven.wav.csv,1,0.1795183328585621,1.6871969919006882,2.2879744721746453
jump3r,beethoven.wav.csv,2,0.17696461927884638,1.6993493868387137,2.2678072628434203
jump3r,beethoven.wav.csv,3,0.17461983452220817,1.6915298649169856,2.3759499864140965
jump3r,beethoven.wav.csv,4,0.17521836280762196,1.738206049232865,2.3682485700700866
jump3r,dual-channel.wav.csv,0,0.16607682512985086,0.48204635077280034,0.6652854379616522
jump3r,dual-channel.wav.csv,1,0.16804338208735184,0.4616673720496918,0.6290270552402192
jump3r,dual-channel.wav.csv,2,0.16334783034022549,0.48425795080324097,0.6633069734292242
jump3r,dual-channel.wav.csv,3,0.18584024887155629,0.5030046219222024,0.6768902593902036
jump3r,dual-channel.wav.csv,4,0.16943826789614003,0.4868902814746415,0.6690186512780405
jump3r,helix.wav.csv,0,0.1678104199172584,0.8731098138808522,1.2306633050383189
jump3r,helix.wav.csv,1,0.1767298455514717,0.8579415450024502,1.202854849720978
jump3r,helix.wav.csv,2,0.1715252262896946,0.8672891553805792,1.223253903650738
jump3r,helix.wav.csv,3,0.19052495261123242,0.9380821205345176,1.2760713650610098
jump3r,helix.wav.csv,4,0.17031506994743698,0.9057089252362777,1.292267438438662
jump3r,single-channel.wav.csv,0,0.15424954507969368,0.2822202936518346,0.36985366640817496
jump3r,single-channel.wav.csv,1,0.15834424080543885,0.29404810484557364,0.3985255765935107
jump3r,single-channel.wav.csv,2,0.1542879502852966,0.2934601290287378,0.38436971255157143
jump3r,single-channel.wav.csv,3,0.1708596253795992,0.293738571274093,0.37844208984760713
jump3r,single-channel.wav.csv,4,0.16461055856376458,0.31151308381506304,0.41815833985803397
jump3r,speech.wav.csv,0,0.14465450258721277,0.6745028014858393,0.9282223346552309
jump3r,speech.wav.csv,1,0.15602666038615884,0.6820847105996973,0.900544254576577
jump3r,speech.wav.csv,2,0.14583553986796755,0.6754920535503709,0.9021475275077491
jump3r,speech.wav.csv,3,0.1545739592873408,0.7087264113415976,0.9392916320110967
jump3r,speech.wav.csv,4,0.14912519663840607,0.6985859567344785,0.9155775450980945
jump3r,sweep.wav.csv,0,0.11143453793798101,0.06621504957669112,0.08515105575517559
jump3r,sweep.wav.csv,1,0.11275880579057042,0.06725531532955442,0.08709857403027953
jump3r,sweep.wav.csv,2,0.10899000587732194,0.06921536482881238,0.09372798785444987
jump3r,sweep.wav.csv,3,0.11354675224070321,0.06639340986765506,0.08569537731155942
jump3r,sweep.wav.csv,4,0.11301185530431211,0.06772775962970116,0.08799050145437667
kanzi,ambivert.csv,0,1.22915694960861,14.960681430223215,26.40035388426678
kanzi,ambivert.csv,1,1.1192481515737531,14.279565978534247,25.924199635507534
kanzi,ambivert.csv,2,1.1575633627883812,14.293736718535206,26.469607959294066
kanzi,ambivert.csv,3,1.1388031062273367,13.926794849956122,25.94933606758857
kanzi,ambivert.csv,4,1.2324871943397488,13.731465727399463,25.269467083844436
kanzi,artificl.csv,0,0.4314577664805787,0.18333380821630033,0.28340439973251125
kanzi,artificl.csv,1,0.38101766733970116,0.16785401244559428,0.2766853966574616
kanzi,artificl.csv,2,0.379142923391017,0.16994394571894278,0.28185883400828304
kanzi,artificl.csv,3,0.4185469747090932,0.17526108249478098,0.28418880017220455
kanzi,artificl.csv,4,0.36153787573239443,0.15806085330291386,0.266339816750613
kanzi,deepfield.csv,0,10.4738751588299,14.456734807465741,26.95199227663027
kanzi,deepfield.csv,1,13.942963119571152,14.42916435935419,26.36976349531823
kanzi,deepfield.csv,2,10.060352706404537,14.058478268214168,27.22530989870776
kanzi,deepfield.csv,3,9.911190349221506,14.079512807193899,26.05639217702516
kanzi,deepfield.csv,4,14.040575429780157,13.993141668567258,26.176883896894424
kanzi,enwik8.csv,0,1.6643657151546503,30.311116089394492,57.800351329332
kanzi,enwik8.csv,1,1.6189088505652516,29.58828082308717,56.27332776774016
kanzi,enwik8.csv,2,1.4040949232666515,29.826135120557172,59.80889974930721
kanzi,enwik8.csv,3,1.7937639572243642,29.87349555213956,57.35864312969571
kanzi,enwik8.csv,4,1.7749360377263796,29.25455656752643,55.60644221164871
kanzi,fannie_mae_500k.csv,0,2.6795378700554675,25.85775856010235,49.18255105114231
kanzi,fannie_mae_500k.csv,1,2.621043711889108,25.041582506160886,47.819234226703564
kanzi,fannie_mae_500k.csv,2,2.561949139082278,25.91600970723768,49.73153176082997
kanzi,fannie_mae_500k.csv,3,2.9123012329817737,25.200245852627024,48.57041400873177
kanzi,fannie_mae_500k.csv,4,2.8496938754179872,24.985521522229604,47.25873391770566
kanzi,large.csv,0,0.9923079150533577,3.3726913462155057,6.339615390588052
kanzi,large.csv,1,0.9436037157840009,3.2795472177982767,6.2326905387699645
kanzi,large.csv,2,0.861402607119205,3.2672765761722613,6.360555850105872
kanzi,large.csv,3,0.8149778194627899,3.2015494593956175,6.257468343990425
kanzi,large.csv,4,0.9849884846104819,3.2157599828715853,6.162309580534152
kanzi,misc.csv,0,0.3748734278413962,0.3343468708278489,0.5591635916905996
kanzi,misc.csv,1,0.3285845142354586,0.3162298906567323,0.5518522147765718
kanzi,misc.csv,2,0.38140174421790973,0.34221344529277214,0.5745223680147021
kanzi,misc.csv,3,0.31819382447378164,0.31619622993425733,0.5623981262852847
kanzi,misc.csv,4,0.3375712952112136,0.3102702022904027,0.5475174660446273
kanzi,silesia.csv,0,1.7208725824574513,62.36796705590656,119.04401863895716
kanzi,silesia.csv,1,1.6568043689158707,60.60902120152311,116.90126838387255
kanzi,silesia.csv,2,1.9040076422668724,64.51947619349417,120.8246123471839
kanzi,silesia.csv,3,2.141527723966213,63.46996051883393,120.53871592100933
kanzi,silesia.csv,4,2.126149508876711,61.973543458350385,117.5664360256927
kanzi,vmlinux.csv,0,4.0287269582816965,73.05554087590833,172.18139485941677
kanzi,vmlinux.csv,1,3.4150691863477953,65.17797724477009,163.95254117380443
kanzi,vmlinux.csv,2,3.7280330202662184,71.6887429955667,166.9841143408488
kanzi,vmlinux.csv,3,7.12448267523108,77.10935901661206,176.87903695170263
kanzi,vmlinux.csv,4,4.085769456610994,68.44081768321186,166.3947917320335
lrzip,ambivert.wav.tar.csv,0,1.1817901886670683,13.517958285316588,23.845455687348306
lrzip,ambivert.wav.tar.csv,1,1.2839323684535808,14.405670124386985,24.708251494247378
lrzip,ambivert.wav.tar.csv,2,1.3378330589946783,14.89297862658425,25.88462249038309
lrzip,ambivert.wav.tar.csv,3,1.7054345786363478,14.060020613291908,22.50712222032393
lrzip,ambivert.wav.tar.csv,4,1.9887882553407636,11.420955926652939,14.187128436949106
lrzip,artificl.tar.csv,0,11.1798528434565,1.266468098564517,1.3670105307666354
lrzip,artificl.tar.csv,1,14.484022723009808,1.3788606875117808,1.4496477491642794
lrzip,artificl.tar.csv,2,19.13725818703386,1.288088577252532,1.3663654885560732
lrzip,artificl.tar.csv,3,12.59192428176489,1.2431694926132286,1.3719462430114056
lrzip,artificl.tar.csv,4,15.280859464578946,1.326502557489134,1.441905967392565
lrzip,deepfield.tar.csv,0,1.2045672321270353,13.49512156986055,23.134831799611153
lrzip,deepfield.tar.csv,1,1.2745713468481616,14.06996823114062,23.91718895023622
lrzip,deepfield.tar.csv,2,1.4949763207841593,14.586291214776418,24.429309875421826
lrzip,deepfield.tar.csv,3,1.6992384773941704,13.95356443571666,21.789680387721756
lrzip,deepfield.tar.csv,4,1.922804514967277,11.177761997495379,13.836158981612309
lrzip,enwik8.tar.csv,0,0.8695898461482885,18.330658276875813,28.39371900171717
lrzip,enwik8.tar.csv,1,0.9150971694635188,19.13705846241542,29.105846072124336
lrzip,enwik8.tar.csv,2,1.0706240500820483,18.994499456314813,28.30810751373031
lrzip,enwik8.tar.csv,3,1.2532018570448293,19.120220184326172,26.885588402623917
lrzip,enwik8.tar.csv,4,1.1800465999048397,15.458666862003387,18.86539125019728
lrzip,fannie_mae_500k.tar.csv,0,0.1102218284919685,5.005400158110119,7.984922270899126
lrzip,fannie_mae_500k.tar.csv,1,0.13288695285177335,5.8681845892043345,8.445518277834418
lrzip,fannie_mae_500k.tar.csv,2,0.12317381364313582,5.453752729627821,8.066941109854273
lrzip,fannie_mae_500k.tar.csv,3,0.12276323058511707,5.179992494128999,7.314459654204769
lrzip,fannie_mae_500k.tar.csv,4,0.10006865836476994,3.88030267140222,5.382552179000731
lrzip,large.tar.csv,0,0.8190115943928529,2.0256936152776084,2.811949424823718
lrzip,large.tar.csv,1,0.9060891304625948,2.319540992615715,3.0908771525087713
lrzip,large.tar.csv,2,1.136715761057568,2.3620298438602023,2.9580742897185894
lrzip,large.tar.csv,3,1.08759086992691,2.057437722645109,2.8008278624710616
lrzip,large.tar.csv,4,1.1946707608515654,2.054387202338567,2.646911939015327
lrzip,misc.tar.csv,0,2.279615752820345,1.212081185409001,1.347545919912173
lrzip,misc.tar.csv,1,2.797689227200526,1.3559465174164091,1.4705048859015168
lrzip,misc.tar.csv,2,3.4762101522399274,1.2939104485133337,1.3907135623999074
lrzip,misc.tar.csv,3,2.70233622433689,1.2384085700152412,1.404871961164505
lrzip,misc.tar.csv,4,3.3690561170165743,1.3874718882734813,1.4452103180937876
lrzip,silesia.tar.csv,0,0.9938025789339143,31.136857668558758,48.805340940392334
lrzip,silesia.tar.csv,1,1.0358904841839043,32.116874301244344,49.784856420766424
lrzip,silesia.tar.csv,2,1.1402187726108408,31.801843824840727,49.391587779488965
lrzip,silesia.tar.csv,3,1.5214576598857195,32.970663585360086,45.63878710607713
lrzip,silesia.tar.csv,4,1.380540250896712,26.043918155488512,32.49687098290387
lrzip,uiq-32.bin.csv,0,1.702185274232678,52.9984409544203,80.50226417333285
lrzip,uiq-32.bin.csv,1,1.685735013676542,56.427406144520596,88.29362147199274
lrzip,uiq-32.bin.csv,2,1.816158047171289,52.67032671731616,81.60203611632639
lrzip,uiq-32.bin.csv,3,2.5896198756500834,54.78525399404859,73.83516635523496
lrzip,uiq-32.bin.csv,4,2.3186749924347976,44.3783510298956,53.98610660041989
lrzip,uiq2-16.bin.csv,0,1.504373692680057,28.307064449976362,42.30171966763583
lrzip,uiq2-16.bin.csv,1,1.5355060470329354,29.409136658623105,44.99334770150693
lrzip,uiq2-16.bin.csv,2,1.7114467234136324,30.124608054993644,46.22290454525648
lrzip,uiq2-16.bin.csv,3,2.239561204685418,30.271147198147244,42.723125448086115
lrzip,uiq2-16.bin.csv,4,2.1875886612340154,24.42774215577141,28.93108131517734
lrzip,uiq2-4.bin.csv,0,0.8852856791824042,6.694979330850026,11.477658864634822
lrzip,uiq2-4.bin.csv,1,1.0273504292067996,7.293755376149738,12.071428877628748
lrzip,uiq2-4.bin.csv,2,1.242865339211091,7.31771993637085,11.326642493772718
lrzip,uiq2-4.bin.csv,3,1.3704297637228329,6.9807947136106945,10.520444237165789
lrzip,uiq2-4.bin.csv,4,1.378521036507937,5.406507087132288,7.07505253782672
lrzip,uiq2-8.bin.csv,0,1.2048807175705647,14.216148365111579,21.84735667492541
lrzip,uiq2-8.bin.csv,1,1.2318282406448287,14.603438468206496,22.772219350943733
lrzip,uiq2-8.bin.csv,2,1.4512370780563764,14.861285701630608,22.37982742266086
lrzip,uiq2-8.bin.csv,3,1.737117517219828,14.992592459633237,21.4404751221924
lrzip,uiq2-8.bin.csv,4,1.6747073733100606,12.087594808094085,15.658902794349675
lrzip,vmlinux-5.10.tar.csv,0,0.5735421368152464,4.19569272465176,6.982119997944319
lrzip,vmlinux-5.10.tar.csv,1,0.6781310353778639,4.520469249240936,7.067065830950001
lrzip,vmlinux-5.10.tar.csv,2,0.8461800703671613,4.907926604861305,7.3168501702236535
lrzip,vmlinux-5.10.tar.csv,3,0.8580413608354388,4.512015675741528,6.719323059249563
lrzip,vmlinux-5.10.tar.csv,4,0.8363757670878729,3.484672020352076,4.612370089144347
x264,blue_sky_1080p25_short.y4m.csv,0,0.17360787730036947,1.39715738679312,2.652038655470031
x264,blue_sky_1080p25_short.y4m.csv,1,0.21852689765039357,1.557045753804559,2.863934707036051
x264,blue_sky_1080p25_short.y4m.csv,2,0.18362300499261575,1.4093804694532543,2.6975709684736557
x264,blue_sky_1080p25_short.y4m.csv,3,0.19669885583042193,1.4286497486476843,2.505682741664511
x264,blue_sky_1080p25_short.y4m.csv,4,0.16869498407482292,1.5181904378829374,2.808722893194678
x264,Johnny_1280x720_60_short.y4m.csv,0,0.18106506244847423,1.1889903817250391,2.1955872504450236
x264,Johnny_1280x720_60_short.y4m.csv,1,0.19824112165532853,1.2828753529082384,2.276075108144644
x264,Johnny_1280x720_60_short.y4m.csv,2,0.19158106459385205,1.1626902172052758,2.15182012983409
x264,Johnny_1280x720_60_short.y4m.csv,3,0.19971925969037355,1.1198342337327845,2.095231445268489
x264,Johnny_1280x720_60_short.y4m.csv,4,0.2001043801708086,1.2949747095457498,2.314007306706462
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,0,0.1833876271643723,4.082031798339741,7.390717644164373
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,1,0.16823521851655504,3.9354677092258816,7.44657242963486
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,2,0.19934784676128203,3.9808828887622174,7.442248220013597
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,3,0.2222694202005565,3.895316710007685,6.853723991805996
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,4,0.160791101805747,3.7728206619922084,7.308528156887768
x264,pedestrian_area_1080p25_short.y4m.csv,0,0.1984812811495483,1.8002722275981333,3.1466266869488244
x264,pedestrian_area_1080p25_short.y4m.csv,1,0.19296826912158363,1.7447866176110454,3.1081125892525145
x264,pedestrian_area_1080p25_short.y4m.csv,2,0.17214102561045272,1.7246895044495998,2.9842133047583994
x264,pedestrian_area_1080p25_short.y4m.csv,3,0.1645461124568029,1.41096339632713,2.8107191520942147
x264,pedestrian_area_1080p25_short.y4m.csv,4,0.19990773716094373,1.9847862867058301,3.208736070106435
x264,riverbed_1080p25_short.y4m.csv,0,0.17541107475013115,3.0870832669240644,5.8204696811503664
x264,riverbed_1080p25_short.y4m.csv,1,0.2114028904330475,3.4493060515494793,6.0405455371047125
x264,riverbed_1080p25_short.y4m.csv,2,0.17279369241649126,2.9382739181315083,5.635383648700972
x264,riverbed_1080p25_short.y4m.csv,3,0.190675891052957,3.1090548084465035,5.603694284562872
x264,riverbed_1080p25_short.y4m.csv,4,0.19884676073357963,3.6831477828747743,6.168728061780821
x264,sd_bridge_close_cif_short.y4m.csv,0,0.14677078761490248,0.08107161687160756,0.12767744232523315
x264,sd_bridge_close_cif_short.y4m.csv,1,0.15164711991731797,0.07542791705409724,0.1365924010065603
x264,sd_bridge_close_cif_short.y4m.csv,2,0.17080720048202871,0.07665310950955177,0.12630521883042492
x264,sd_bridge_close_cif_short.y4m.csv,3,0.15861153961106622,0.08366599755151523,0.12640487659212984
